experiment,repeat,seed,n_signals,eve_fraction,noise_probability,noise_model,loss_probability,basis_probability_z,sample_fraction,sample_size,abort_threshold,confidence,n_detected,n_sifted,n_test,n_remaining,actual_errors,test_errors,qber_actual,qber_estimate,qber_ci_low,qber_ci_high,qber_ci_width,detected_fraction,sifted_fraction,candidate_fraction,has_error,full_sample,expected_qber
03_sample_uncertainty,44,78538281450052427880966582563856529305,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10059,10,10049,474,0,0.04712198031613481,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.50295,0.50245,0,1,0.05
03_sample_uncertainty,45,14906298852298265578553820287650365859,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9984,10,9974,532,0,0.05328525641025641,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.4992,0.4987,0,1,0.05
03_sample_uncertainty,46,26121991391730693346132162238281349789,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9974,10,9964,519,0,0.052035291758572286,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.4987,0.4982,0,1,0.05
03_sample_uncertainty,47,50098062507302752285193926239557715661,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9944,10,9934,493,1,0.049577634754625906,0.1,0.017876213095072896,0.40415002679523837,0.38627381370016545,1.0,0.4972,0.4967,1,1,0.05
03_sample_uncertainty,48,263876155487905150634208273109050820656,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10035,10,10025,545,1,0.05430991529646238,0.1,0.017876213095072896,0.40415002679523837,0.38627381370016545,1.0,0.50175,0.50125,1,1,0.05
03_sample_uncertainty,49,22386603822068362987200562694415971160,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10048,10,10038,493,2,0.04906449044585987,0.2,0.056682151454375246,0.5098375284633582,0.4531553770089829,1.0,0.5024,0.5019,1,1,0.05
03_sample_uncertainty,50,188975777491926486815038311646658221686,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10001,10,9991,501,0,0.050094990500949906,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.50005,0.49955,0,1,0.05
03_sample_uncertainty,51,138254669346959926123358241538893820756,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10071,10,10061,481,0,0.04776089762684937,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.50355,0.50305,0,1,0.05
03_sample_uncertainty,52,260740786459902549748464498087853766014,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,9874,10,9864,465,0,0.0470933765444602,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.4937,0.4932,0,1,0.05
03_sample_uncertainty,53,129477824751446327684855201022224697328,20000,0.2,0.0,depolarizing,0.0,0.5,0.2,10,0.11,0.95,20000,10003,10,9993,508,0,0.05078476457062881,0.0,2.7755575615628914e-17,0.27753279986288915,0.27753279986288915,1.0,0.50015,0.49965,0,1,0.05
