experiment,repeat,seed,n_signals,eve_fraction,noise_probability,noise_model,loss_probability,basis_probability_z,sample_fraction,sample_size,abort_threshold,confidence,n_detected,n_sifted,n_test,n_remaining,actual_errors,test_errors,qber_actual,qber_estimate,qber_ci_low,qber_ci_high,qber_ci_width,detected_fraction,sifted_fraction,candidate_fraction,has_error,full_sample,expected_qber
05_loss_retention,65,307185241844655922425982251718276653412,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10061,2012,8049,200,40,0.019878739687903785,0.019880715705765408,0.014633723976542093,0.026957572032293334,0.01232384805575124,1.0,0.50305,0.40245,1,1,0.02
05_loss_retention,66,160188471609443113694194490333749463114,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9892,1978,7914,193,46,0.019510715729882732,0.023255813953488372,0.017480421463601733,0.030879379666870693,0.01339895820326896,1.0,0.4946,0.3957,1,1,0.02
05_loss_retention,67,135477733211993835130525701176861514152,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9975,1995,7980,193,35,0.019348370927318295,0.017543859649122806,0.012641422202740588,0.02430070669639691,0.011659284493656323,1.0,0.49875,0.399,1,1,0.02
05_loss_retention,68,326797825179679570042148972695906060540,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10009,2001,8008,203,41,0.020281746428214606,0.02048975512243878,0.015139571555073672,0.027677509288410354,0.012537937733336682,1.0,0.50045,0.4004,1,1,0.02
05_loss_retention,69,247711705633311500507050975773139707782,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9944,1988,7956,194,47,0.019509251810136765,0.023641851106639838,0.017825448360400564,0.03129565933991958,0.013470210979519018,1.0,0.4972,0.3978,1,1,0.02
05_loss_retention,70,61830494302549162821135758356171335014,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10062,2012,8050,186,35,0.018485390578413835,0.01739562624254473,0.012534390307891254,0.024096198123350156,0.011561807815458902,1.0,0.5031,0.4025,1,1,0.02
05_loss_retention,71,335356461527134485462402006860590581116,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10038,2007,8031,192,45,0.019127316198445904,0.02242152466367713,0.01679893433409321,0.02986882179807331,0.0130698874639801,1.0,0.5019,0.40155,1,1,0.02
05_loss_retention,72,169712578686720397605518829051581763194,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10079,2015,8064,222,46,0.022025994642325627,0.0228287841191067,0.017158644362958407,0.030314850101871883,0.013156205738913476,1.0,0.50395,0.4032,1,1,0.02
05_loss_retention,73,331257235396634587052731214981582744551,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9904,1980,7924,207,35,0.02090064620355412,0.017676767676767676,0.012737391629915749,0.024484059959562373,0.011746668329646624,1.0,0.4952,0.3962,1,1,0.02
05_loss_retention,74,75035022774747771426652884030456936842,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10136,2027,8109,214,49,0.02111286503551697,0.024173655648741982,0.018333482885698773,0.03181393673603441,0.013480453850335635,1.0,0.5068,0.40545,1,1,0.02
05_loss_retention,75,79566899497264198519594029429409641112,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10035,2007,8028,182,29,0.018136522172396613,0.014449427005480818,0.010079335336169976,0.020674684852454203,0.010595349516284228,1.0,0.50175,0.4014,1,1,0.02
05_loss_retention,76,258510011417734088996450151818834509379,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9952,1990,7962,210,32,0.02110128617363344,0.016080402010050253,0.011413413913328101,0.02261208922814063,0.011198675314812528,1.0,0.4976,0.3981,1,1,0.02
05_loss_retention,77,45025764089585675829951698533121111958,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9958,1991,7967,199,37,0.019983932516569592,0.01858362631843295,0.013512286389482375,0.025509089708602266,0.01199680331911989,1.0,0.4979,0.39835,1,1,0.02
05_loss_retention,78,83072341890826137604812108774864294501,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10128,2025,8103,201,24,0.019845971563981043,0.011851851851851851,0.007977279385042196,0.017574967980224107,0.00959768859518191,1.0,0.5064,0.40515,1,1,0.02
05_loss_retention,79,45120355267787783422923248291486661519,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9983,1996,7987,206,47,0.020635079635380145,0.023547094188376753,0.01775382207649488,0.031170785616352534,0.013416963539857656,1.0,0.49915,0.39935,1,1,0.02
05_loss_retention,80,206119609120584543119640208214763707345,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9976,1995,7981,210,44,0.021050521251002405,0.02205513784461153,0.01647018352307448,0.029477161833110048,0.013006978310035569,1.0,0.4988,0.39905,1,1,0.02
05_loss_retention,81,77332025342738261277471036602184523081,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10037,2007,8030,218,37,0.02171963734183521,0.018435475834578975,0.013404333355072476,0.025306554805322873,0.011902221450250397,1.0,0.50185,0.4015,1,1,0.02
05_loss_retention,82,107979720106673032370340056577474331460,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10092,2018,8074,217,46,0.021502179944510504,0.022794846382556987,0.017133072763075186,0.03026998072688382,0.013136907963808633,1.0,0.5046,0.4037,1,1,0.02
05_loss_retention,83,206274840320612105936040638827825937760,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9911,1982,7929,229,54,0.023105640197760065,0.027245206861755803,0.02094139282946134,0.0353780370645605,0.014436644235099157,1.0,0.49555,0.39645,1,1,0.02
05_loss_retention,84,140008145203596018362701925760107366155,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10098,2019,8079,175,35,0.017330164388987917,0.01733531451213472,0.012490843320961585,0.02401298573529244,0.011522142414330853,1.0,0.5049,0.40395,1,1,0.02
05_loss_retention,85,52021197011623568916345096616823258731,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9844,1968,7876,206,41,0.02092645266151971,0.020833333333333332,0.01539403360767825,0.02813961786145843,0.012745584253780182,1.0,0.4922,0.3938,1,1,0.02
05_loss_retention,86,116931954227954151952303745125635662104,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10055,2011,8044,220,58,0.02187966185977126,0.028841372451516658,0.022376969724505962,0.03710237952952342,0.01472540980501746,1.0,0.50275,0.4022,1,1,0.02
05_loss_retention,87,203872555884063563170337276475684705278,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9913,1982,7931,226,54,0.022798345606778975,0.027245206861755803,0.02094139282946134,0.0353780370645605,0.014436644235099157,1.0,0.49565,0.39655,1,1,0.02
05_loss_retention,88,195060207973465775617584958213108521190,20000,0.0,0.04,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10018,2003,8015,199,37,0.019864244360151728,0.018472291562656017,0.013431159576485538,0.02535688642413731,0.011925726847651773,1.0,0.5009,0.40075,1,1,0.02
