experiment,repeat,seed,n_signals,eve_fraction,noise_probability,noise_model,loss_probability,basis_probability_z,sample_fraction,sample_size,abort_threshold,confidence,n_detected,n_sifted,n_test,n_remaining,actual_errors,test_errors,qber_actual,qber_estimate,qber_ci_low,qber_ci_high,qber_ci_width,detected_fraction,sifted_fraction,candidate_fraction,has_error,full_sample,expected_qber
01_eve_sweep,44,193196487216269891732902833715837895624,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9951,1990,7961,0,0,0.0,0.0,0.0,0.0019266621243628104,0.0019266621243628104,1.0,0.49755,0.39805,0,1,0.0
01_eve_sweep,45,176740230664863080522068313311521102097,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9949,1989,7960,0,0,0.0,0.0,1.0842021724855044e-19,0.0019276289158332684,0.0019276289158332684,1.0,0.49745,0.398,0,1,0.0
01_eve_sweep,46,270450774509978564755470205464685491086,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10063,2012,8051,0,0,0.0,0.0,0.0,0.0019056353880832723,0.0019056353880832723,1.0,0.50315,0.40255,0,1,0.0
01_eve_sweep,47,299665784065576510071377213514238200149,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9977,1995,7982,0,0,0.0,0.0,1.0842021724855044e-19,0.0019218426772879544,0.0019218426772879544,1.0,0.49885,0.3991,0,1,0.0
01_eve_sweep,48,304509364777812145007509280264089943582,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10040,2008,8032,0,0,0.0,0.0,0.0,0.0019094242261743224,0.0019094242261743224,1.0,0.502,0.4016,0,1,0.0
01_eve_sweep,49,261813902822121039558566951191082526750,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9935,1987,7948,0,0,0.0,0.0,0.0,0.0019295654124912949,0.0019295654124912949,1.0,0.49675,0.3974,0,1,0.0
01_eve_sweep,50,102863820667001695209665637784348378381,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10065,2013,8052,0,0,0.0,0.0,0.0,0.0019046905268103405,0.0019046905268103405,1.0,0.50325,0.4026,0,1,0.0
01_eve_sweep,51,276588437960643408736866679084467674518,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10023,2004,8019,0,0,0.0,0.0,1.0842021724855044e-19,0.0019132281604297605,0.0019132281604297605,1.0,0.50115,0.40095,0,1,0.0
01_eve_sweep,52,53040518881512026265409381887509601967,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10189,2037,8152,0,0,0.0,0.0,0.0,0.0018822916420533327,0.0018822916420533327,1.0,0.50945,0.4076,0,1,0.0
01_eve_sweep,53,331294228265349707242162994006719739438,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9953,1990,7963,0,0,0.0,0.0,0.0,0.0019266621243628104,0.0019266621243628104,1.0,0.49765,0.39815,0,1,0.0
01_eve_sweep,54,204105879294408023934955190471208976829,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10040,2008,8032,0,0,0.0,0.0,0.0,0.0019094242261743224,0.0019094242261743224,1.0,0.502,0.4016,0,1,0.0
01_eve_sweep,55,262786672244448540155608715933754023200,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9909,1981,7928,0,0,0.0,0.0,1.0842021724855044e-19,0.001935398317897163,0.001935398317897163,1.0,0.49545,0.3964,0,1,0.0
01_eve_sweep,56,32392750561960387407453995317958511524,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10030,2006,8024,0,0,0.0,0.0,0.0,0.0019113243006481514,0.0019113243006481514,1.0,0.5015,0.4012,0,1,0.0
01_eve_sweep,57,170957558173849627195962894209168438358,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10012,2002,8010,0,0,0.0,0.0,1.0842021724855044e-19,0.0019151358168420021,0.0019151358168420021,1.0,0.5006,0.4005,0,1,0.0
01_eve_sweep,58,40124093830845574773373496988982703684,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9936,1987,7949,0,0,0.0,0.0,0.0,0.0019295654124912949,0.0019295654124912949,1.0,0.4968,0.39745,0,1,0.0
01_eve_sweep,59,158475544567008442397513416540883823260,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10077,2015,8062,0,0,0.0,0.0,0.0,0.00190280361239367,0.00190280361239367,1.0,0.50385,0.4031,0,1,0.0
01_eve_sweep,60,243801404363722696003526284550013617245,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9989,1997,7992,0,0,0.0,0.0,0.0,0.0019199216428463545,0.0019199216428463545,1.0,0.49945,0.3996,0,1,0.0
01_eve_sweep,61,840411529480613443805769250982290955,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9973,1994,7979,0,0,0.0,0.0,0.0,0.0019228046368412529,0.0019228046368412529,1.0,0.49865,0.39895,0,1,0.0
01_eve_sweep,62,44722024977565163624084706688527514013,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10052,2010,8042,0,0,0.0,0.0,1.0842021724855044e-19,0.0019075279257304012,0.0019075279257304012,1.0,0.5026,0.4021,0,1,0.0
01_eve_sweep,63,302597722365133530767399468470596613059,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9988,1997,7991,0,0,0.0,0.0,0.0,0.0019199216428463545,0.0019199216428463545,1.0,0.4994,0.39955,0,1,0.0
01_eve_sweep,64,218146564493192350510743512414059776457,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10021,2004,8017,0,0,0.0,0.0,1.0842021724855044e-19,0.0019132281604297605,0.0019132281604297605,1.0,0.50105,0.40085,0,1,0.0
01_eve_sweep,65,51097369715617926310518618097854782688,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9995,1999,7996,0,0,0.0,0.0,1.0842021724855044e-19,0.0019180044450228416,0.0019180044450228416,1.0,0.49975,0.3998,0,1,0.0
01_eve_sweep,66,178781510724442203877917537673393874997,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10091,2018,8073,0,0,0.0,0.0,0.0,0.0018999802402581956,0.0018999802402581956,1.0,0.50455,0.40365,0,1,0.0
01_eve_sweep,67,336947243831443285274185077389176747732,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10099,2019,8080,0,0,0.0,0.0,0.0,0.0018990409772072173,0.0018990409772072173,1.0,0.50495,0.404,0,1,0.0
01_eve_sweep,68,97709593193468693236181092514268875745,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10042,2008,8034,0,0,0.0,0.0,0.0,0.0019094242261743224,0.0019094242261743224,1.0,0.5021,0.4017,0,1,0.0
01_eve_sweep,69,34823545859700265256094422925211436037,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10017,2003,8014,0,0,0.0,0.0,0.0,0.0019141815133476112,0.0019141815133476112,1.0,0.50085,0.4007,0,1,0.0
01_eve_sweep,70,25007706960337004886471862361588560538,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,10148,2029,8119,0,0,0.0,0.0,0.0,0.0018896991715835316,0.0018896991715835316,1.0,0.5074,0.40595,0,1,0.0
01_eve_sweep,71,330679674976826221723725873049313566429,20000,0.0,0.0,depolarizing,0.0,0.5,0.2,,0.11,0.95,20000,9911,1982,7929,0,0,0.0,0.0,0.0,0.0019344237192909656,0.0019344237192909656,1.0,0.49555,0.39645,0,1,0.0
