experiment,repeat,seed,n_signals,eve_fraction,noise_probability,noise_model,loss_probability,basis_probability_z,sample_fraction,sample_size,abort_threshold,confidence,n_detected,n_sifted,n_test,n_remaining,actual_errors,test_errors,qber_actual,qber_estimate,qber_ci_low,qber_ci_high,qber_ci_width,detected_fraction,sifted_fraction,candidate_fraction,has_error,full_sample,expected_qber
03_sample_uncertainty,1,339078303031512906622088382693649419956,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,50,0.11,0.95,5000,2470,50,2420,118,3,0.04777327935222672,0.06,0.020614970348973985,0.1621709168883817,0.14155594653940773,1.0,0.494,0.484,1,1,0.05
03_sample_uncertainty,2,38895889730043085858732750142355741145,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,50,0.11,0.95,5000,2491,50,2441,134,1,0.05379365716579687,0.02,0.0035392592716462293,0.1049544358963781,0.10141517662473187,1.0,0.4982,0.4882,1,1,0.05
03_sample_uncertainty,3,289124776971984170136198396987239763990,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,50,0.11,0.95,5000,2512,50,2462,127,2,0.050557324840764334,0.04,0.011038884327619819,0.13460090687507018,0.12356202254745036,1.0,0.5024,0.4924,1,1,0.05
03_sample_uncertainty,4,41300388731815523047459068661607174037,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,50,0.11,0.95,5000,2517,50,2467,132,1,0.052443384982121574,0.02,0.0035392592716462293,0.1049544358963781,0.10141517662473187,1.0,0.5034,0.4934,1,1,0.05
03_sample_uncertainty,5,91216260327140041314431629542969328616,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,50,0.11,0.95,5000,2459,50,2409,143,1,0.05815372102480683,0.02,0.0035392592716462293,0.1049544358963781,0.10141517662473187,1.0,0.4918,0.4818,1,1,0.05
03_sample_uncertainty,6,337867583638428576488131356669786163267,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,50,0.11,0.95,5000,2535,50,2485,141,1,0.05562130177514793,0.02,0.0035392592716462293,0.1049544358963781,0.10141517662473187,1.0,0.507,0.497,1,1,0.05
03_sample_uncertainty,7,238619719117008617235926706848698596649,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,50,0.11,0.95,5000,2539,50,2489,123,2,0.04844426939740055,0.04,0.011038884327619819,0.13460090687507018,0.12356202254745036,1.0,0.5078,0.4978,1,1,0.05
03_sample_uncertainty,8,41810677270407676490146052848968128992,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,50,0.11,0.95,5000,2554,50,2504,130,3,0.05090054815974941,0.06,0.020614970348973985,0.1621709168883817,0.14155594653940773,1.0,0.5108,0.5008,1,1,0.05
03_sample_uncertainty,9,48903637641493143501545092588509789020,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,50,0.11,0.95,5000,2467,50,2417,120,1,0.04864207539521686,0.02,0.0035392592716462293,0.1049544358963781,0.10141517662473187,1.0,0.4934,0.4834,1,1,0.05
03_sample_uncertainty,10,303617820071747634726280688744780106955,5000,0.2,0.0,depolarizing,0.0,0.5,0.2,50,0.11,0.95,5000,2544,50,2494,112,0,0.0440251572327044,0.0,0.0,0.07134759913335868,0.07134759913335868,1.0,0.5088,0.4988,0,1,0.05
